filename,recID,date,time,treatment,group_id,door_color,frame#,IN/OUT(1/-1),info,note
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,13442,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,13466,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,13576,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,14204,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,14697,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,14746,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,15093,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,18955,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,19520,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,19735,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,20676,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,21182,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,21512,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,22123,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,22347,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,23888,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,24839,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,25336,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,25703,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,25952,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,26848,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,27037,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,27178,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,28443,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,28636,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,28748,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,28811,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,29356,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,29446,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,29710,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,R,29766,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,8030,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,9385,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,9574,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,10881,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,13329,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,15797,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,17180,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,R,17679,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,R,19244,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,22515,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,22645,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,22795,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,24895,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,26309,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,28225,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,28252,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,R,28616,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,R,29544,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,29760,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,B,29871,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,30262,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,30524,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,30583,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,30670,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,30925,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,30975,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,31032,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,31110,1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,31153,-1,,without_door
rec_0041_group_task_groupid_004_treatment_nnnn_20220905_131956,41,20220905,131956,nnnn,4,Y,31172,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,2780,1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,3390,1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,3467,1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,4643,-1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,5243,-1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,5331,-1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,6907,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,7000,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,7269,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,7328,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,B,7904,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,8016,1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,B,8852,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,9017,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,9818,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,11037,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,11739,1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,11830,-1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,12300,-1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,12942,1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,Y,13314,-1,feed in yellow compartment,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,14785,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,21084,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,22417,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,22503,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23008,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23151,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23266,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23447,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23507,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23799,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23810,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,23859,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,24071,-1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,29803,1,,without_door
rec_0042_group_task_groupid_033_treatment_dddd_20220905_140555,42,20220905,140555,dddd,33,R,30003,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,2583,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,3142,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,7603,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,8093,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,10637,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,10657,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,10680,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,10688,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,10918,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,10951,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,10985,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,G,12260,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,G,12783,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,13574,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,17096,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,G,17222,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,G,17471,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,17592,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,17717,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,17753,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,17945,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,18123,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,18391,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,19145,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,19155,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,19181,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,19843,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,20537,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,20587,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,20976,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,20987,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,B,21529,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,22272,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,22302,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,22680,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,23625,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,B,24556,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25068,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25088,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25087,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25135,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25212,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25228,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25249,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,25249,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,G,26572,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,G,28297,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,29877,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,29896,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,30003,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,30041,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,30428,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,30476,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,30673,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,30697,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,30971,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,R,30998,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,31363,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,31469,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,31483,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,31552,-1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,31595,1,,without_door
rec_0043_group_task_groupid_026_treatment_ccdd_20220905_144141,43,20220905,144141,ccdd,26,Y,31613,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,5424,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,7951,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,8007,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,10077,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,13538,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,13557,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,13586,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,13652,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,7532,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,8601,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,12284,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,12314,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,R,4735,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,R,5685,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,R,5182,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,R,6829,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,15203,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,15223,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,15247,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,15667,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,15928,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,16086,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,20804,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,20858,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,21013,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,21029,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,28115,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,28182,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,28187,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,28201,1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,28522,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,28548,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,29314,-1,,without_door
rec_0044_group_task_groupid_036_treatment_dddd_20220906_141439,44,20220906,141439,dddd,36,Y,29324,-1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,1022,1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,1854,1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,2297,1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,3021,-1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,G,3186,1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,3260,-1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,4011,1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,4420,-1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,R,6230,-1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,G,11290,-1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,B,20782,1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,B,21664,-1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,G,27907,1,,without_door
rec_0045_group_task_groupid_030_treatment_dddd_20220906_145303,45,20220906,145303,dddd,30,G,30239,-1,,without_door
rec_0046_group_task_groupid_027_treatment_dddd_20220906_153018,46,20220906,153018,dddd,27,G,2679,1,,without_door
rec_0046_group_task_groupid_027_treatment_dddd_20220906_153018,46,20220906,153018,dddd,27,G,6115,-1,,without_door
rec_0047_group_task_groupid_035_treatment_ccdd_20220906_160602,47,20220906,160602,ccdd,35,Y,16353,1,feed in yellow and red compartment,without_door
rec_0047_group_task_groupid_035_treatment_ccdd_20220906_160602,47,20220906,160602,ccdd,35,G ,16401,1,,without_door
rec_0047_group_task_groupid_035_treatment_ccdd_20220906_160602,47,20220906,160602,ccdd,35,Y,18355,-1,feed in yellow and red compartment,without_door
rec_0047_group_task_groupid_035_treatment_ccdd_20220906_160602,47,20220906,160602,ccdd,35,G,18688,-1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,G,3614,1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,4620,1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,4668,1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,G,5979,-1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,10352,-1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,10391,1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,10890,1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,12768,-1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,13233,-1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,13551,-1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,16298,1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,Y,16442,-1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,R,28661,1,,without_door
rec_0048_group_task_groupid_034_treatment_nnnn_20220906_172843,48,20220906,172843,nnnn,34,R,29381,-1,,without_door
rec_0049_group_task_groupid_029_treatment_cccc_20220906_182807,49,20220906,182807,cccc,29,B,1763,1,,without_door
